burst_id,conference,session,center_time_sec,burst_score,num_participants,nearest_speaker,nearest_sentence,nearest_time_sec,sent_time_sec,rel_sec,speaker,sentence,is_nearest,annotations,dialogue_act
12,2021_10_01_MZT_S11,2021_10_01_MZT_S11,946.3322368421052,0.1428571428571428,2,Joyce Jose,"To understand that you have to have proper genetic tools to manipulate the virus genomes and you know, instead of see what happens and and then uh identify new targets and that's where it should be we should be going with.",946.3322368421052,927.0,-19.332236842105203,Joyce Jose,"and then we can see them how they go together because we have fluorescently tagged the envelope protein or replication protein and we know organel markers to and see where they go, when they stop going, when you inhibit these and we have used inhibitors to see these um in I mean, I didn't think anybody was going to talk about cell biology, but that's what we do in a regular basis and I actually can when you use inhibitors, you can see them",False,"[{'expand on existing idea': 'This sentence expands on the previous discussion about GTPases and their role in virus replication, adding details about how live cell imaging is used to visualize these processes with fluorescently tagged proteins and organelle markers.'}, {'explain or define term or concept': 'The speaker explains the process of using fluorescently tagged proteins and organelle markers in live cell imaging to visualize virus replication and the effects of inhibitors, providing clarity on their methodology.'}]",
12,2021_10_01_MZT_S11,2021_10_01_MZT_S11,946.3322368421052,0.1428571428571428,2,Joyce Jose,"To understand that you have to have proper genetic tools to manipulate the virus genomes and you know, instead of see what happens and and then uh identify new targets and that's where it should be we should be going with.",946.3322368421052,929.8370786516854,-16.49515819041983,Wilfred van der Donk,Kristen does have to report to the entire group about what we talked about with respect to biochemistry and genetics.,False,"{'explain or define term or concept': 'He is explaining how the resource corporation came up with the prompts.', 'assign task': 'He is assigning Kristen the task of reporting to the entire group about what they talked about.'}",
12,2021_10_01_MZT_S11,2021_10_01_MZT_S11,946.3322368421052,0.1428571428571428,2,Joyce Jose,"To understand that you have to have proper genetic tools to manipulate the virus genomes and you know, instead of see what happens and and then uh identify new targets and that's where it should be we should be going with.",946.3322368421052,930.0,-16.332236842105203,Kristin Koutmou,"Sure, so innate immune response.",False,"[{'confirm decision': ""Kristin is confirming William's suggestion to specify 'immune responses' as 'innate immune response', finalizing the change to the notes.""}]",
12,2021_10_01_MZT_S11,2021_10_01_MZT_S11,946.3322368421052,0.1428571428571428,2,Joyce Jose,"To understand that you have to have proper genetic tools to manipulate the virus genomes and you know, instead of see what happens and and then uh identify new targets and that's where it should be we should be going with.",946.3322368421052,931.7312030075188,-14.60103383458636,Wilfred van der Donk,But are there are there databases there either for the parasites or for,False,"{'ask clarifying question': ""Wilfred is asking if there are databases that focus on predicting susceptibility to parasites based on host or parasite genetics, following up on William's presentation of data on toxoplasma susceptibility in different hosts.""}",
12,2021_10_01_MZT_S11,2021_10_01_MZT_S11,946.3322368421052,0.1428571428571428,2,Joyce Jose,"To understand that you have to have proper genetic tools to manipulate the virus genomes and you know, instead of see what happens and and then uh identify new targets and that's where it should be we should be going with.",946.3322368421052,932.0,-14.332236842105203,Kristin Koutmou,Seems reasonable.,False,"{'express agreement': ""Kristin Koutmou explicitly agrees with William Witola's suggestion to specify 'innate responses', confirming that it is a reasonable modification to the notes.""}",
12,2021_10_01_MZT_S11,2021_10_01_MZT_S11,946.3322368421052,0.1428571428571428,2,Joyce Jose,"To understand that you have to have proper genetic tools to manipulate the virus genomes and you know, instead of see what happens and and then uh identify new targets and that's where it should be we should be going with.",946.3322368421052,933.6907894736842,-12.64144736842104,Joyce Jose,So is it receptor new receptor identifying or something uh after going in it's targeting some other signaling cascade or uh something like that.,False,"[{'present new idea': 'The speaker introduces the idea of focusing on intervention strategies by understanding pathogen differences, mutations, and adaptation mechanisms to new hosts, which is a novel suggestion in the context of the discussion.'}, {'expand on existing idea': 'The speaker expands on the idea of understanding pathogen adaptation by suggesting specific molecular mechanisms like receptor identification or targeting signaling cascades, building upon the general discussion of genetics and biochemistry.'}, {'propose decision': 'The speaker proposes that the group should focus on identifying new targets by using genetic tools to manipulate virus genomes and observe the effects, suggesting a direction for future research.'}]",
12,2021_10_01_MZT_S11,2021_10_01_MZT_S11,946.3322368421052,0.1428571428571428,2,Joyce Jose,"To understand that you have to have proper genetic tools to manipulate the virus genomes and you know, instead of see what happens and and then uh identify new targets and that's where it should be we should be going with.",946.3322368421052,934.5,-11.832236842105203,Wilfred van der Donk,"Yeah, go ahead, Kristen.",False,"{'encourage participation': 'Wilfred encourages Kristen to speak, likely in response to a previous request or to continue a discussion.'}",
12,2021_10_01_MZT_S11,2021_10_01_MZT_S11,946.3322368421052,0.1428571428571428,2,Joyce Jose,"To understand that you have to have proper genetic tools to manipulate the virus genomes and you know, instead of see what happens and and then uh identify new targets and that's where it should be we should be going with.",946.3322368421052,935.2562366357804,-11.076000206324807,William Witola,So it's basically dependent on how does the pathogen invade the host and how does it uh protect itself from the host.,False,"[{'ask clarifying question': 'William is asking if susceptibility to one virus implies susceptibility to others, seeking clarification on the generalizability of susceptibility features across different pathogens, building on the discussion about host genetics and pathogen spillover.'}, {'expand on existing idea': ""William expands on the idea of host susceptibility by providing the example of toxoplasma and how the host's mechanisms to counteract it are similar to those used against other intracellular pathogens like tuberculosis, building on the discussion about host genetics and pathogen spillover.""}]",
12,2021_10_01_MZT_S11,2021_10_01_MZT_S11,946.3322368421052,0.1428571428571428,2,Joyce Jose,"To understand that you have to have proper genetic tools to manipulate the virus genomes and you know, instead of see what happens and and then uh identify new targets and that's where it should be we should be going with.",946.3322368421052,935.5,-10.832236842105203,William Witola,Yeah.,False,"{'express agreement': ""William Witola says 'Yeah' in response to Wilfred van der Donk's question about whether there are databases for parasites or hosts to predict susceptibility, indicating agreement that such databases exist.""}",
12,2021_10_01_MZT_S11,2021_10_01_MZT_S11,946.3322368421052,0.1428571428571428,2,Joyce Jose,"To understand that you have to have proper genetic tools to manipulate the virus genomes and you know, instead of see what happens and and then uh identify new targets and that's where it should be we should be going with.",946.3322368421052,940.071770334928,-6.260466507177171,William Witola,So the the kind of data we used was not that we got samples and sequenced these individuals.,False,"{'provide supporting evidence': ""William explains that they used existing databases to analyze sequences, providing evidence for the availability of such resources, which is in response to Wilfred's question about databases for predicting spillover."", 'expand on existing idea': 'William expands on the idea of using databases by explaining that the kind of data used depends on what you want to do and how it correlates to the populations that you want to deal with, building upon the previous discussion about identifying genetic markers for predicting spillover.'}",
